0.4,1188,923,265
0.4,18,0,18
0.4,8,0,8
0.4,9,0,9
0.4,9,0,9
0.4,3100,2491,609
0.4,9,0,9
0.4,6648,5313,1335
0.4,2034,1580,454
0.4,2323,1811,512
0.4,4175,3368,807
0.4,3778,3002,776
0.4,10,0,10
0.4,4615,3680,935
0.4,5123,4071,1052
0.4,1640,1302,338
0.4,8,0,8
0.4,1728,1326,402
0.4,7589,6117,1472
0.4,6936,5648,1288
0.4,6128,5106,1022
0.4,8,0,8
0.4,9,0,9
0.4,4501,3602,899
0.4,8,0,8
0.4,7,0,7
0.4,1892,1530,362
0.4,9,0,9
0.4,3816,3105,711
0.4,8343,6653,1690
0.4,3541,2859,682
0.4,2027,1665,362
0.4,3322,2647,675
0.4,7,0,7
0.4,18,0,18
0.4,5834,4749,1085
0.4,784,626,158
0.4,5698,4645,1053
0.4,9,0,9
0.4,8,0,8
0.4,953,695,258
0.4,2036,1602,434
0.4,2044,1612,432
0.4,9276,7447,1829
0.4,8,0,8
0.4,9,0,9
0.4,9541,7754,1787
0.4,9,0,9
0.4,2573,2071,502
0.4,10,0,10
0.4,5906,4772,1134
0.4,6029,4999,1030
0.4,8,0,8
0.4,2035,1611,424
0.4,5816,4784,1032
0.4,12,0,12
0.4,6402,5154,1248
0.4,2025,1649,376
0.4,14,0,14
0.4,1096,855,241
0.4,8,0,8
0.4,2115,1700,415
0.4,5259,4167,1092
0.4,4791,3762,1029
0.4,8852,7181,1671
0.4,2485,1982,503
0.4,8,0,8
0.4,4767,3802,965
0.4,18,0,18
0.4,9,0,9
0.4,8,0,8
0.4,3199,2553,646
0.4,1269,996,273
0.4,2729,2238,491
0.4,5161,4209,952
0.4,8801,7117,1684
0.4,3529,2835,694
0.4,2904,2335,569
0.4,7,0,7
0.4,9,0,9
0.4,9,0,9
0.4,602,494,108
0.4,8,0,8
0.4,6736,5445,1291
0.4,10,0,10
0.4,3196,2561,635
0.4,8,0,8
0.4,5121,4102,1019
0.4,12,0,12
0.4,1370,1125,245
0.4,8,0,8
0.4,8,0,8
0.4,9,0,9
0.4,8,0,8
0.4,2489,1997,492
0.4,5905,4838,1067
0.45,11228,9677,1551
0.45,5648,4818,830
0.45,9582,8133,1449
0.45,739,612,127
0.45,9,0,9
0.45,2572,2190,382
0.45,9,0,9
0.45,3070,2652,418
0.45,10887,9344,1543
0.45,15,0,15
0.45,14498,12395,2103
0.45,13,0,13
0.45,4030,3398,632
0.45,16534,14354,2180
0.45,9,0,9
0.45,1909,1599,310
0.45,15984,13578,2406
0.45,6648,5615,1033
0.45,6694,5701,993
0.45,7,0,7
0.45,10,0,10
0.45,1256,1081,175
0.45,1565,1360,205
0.45,9,0,9
0.45,8959,7516,1443
0.45,16579,14195,2384
0.45,8123,6921,1202
0.45,4878,4145,733
0.45,12377,10667,1710
0.45,7,0,7
0.45,7720,6563,1157
0.45,9,0,9
0.45,2380,2018,362
0.45,12175,10265,1910
0.45,8332,7107,1225
0.45,9,0,9
0.45,2850,2454,396
0.45,9,0,9
0.45,8,0,8
0.45,12306,10504,1802
0.45,9,0,9
0.45,2073,1710,363
0.45,6571,5556,1015
0.45,2779,2327,452
0.45,8,0,8
0.45,5349,4493,856
0.45,9,0,9
0.45,8,0,8
0.45,6261,5405,856
0.45,9293,7817,1476
0.45,9,0,9
0.45,1264,1012,252
0.45,9301,7944,1357
0.45,5641,4831,810
0.45,5363,4565,798
0.45,15955,13629,2326
0.45,9,0,9
0.45,10900,9283,1617
0.45,8,0,8
0.45,8,0,8
0.45,3365,2865,500
0.45,13,0,13
0.45,3528,2963,565
0.45,8,0,8
0.45,2742,2285,457
0.45,24,0,24
0.45,8287,7139,1148
0.45,7188,6067,1121
0.45,6857,5846,1011
0.45,16845,14352,2493
0.45,5963,5167,796
0.45,6260,5253,1007
0.45,9,0,9
0.45,10,0,10
0.45,19807,16968,2839
0.45,3996,3442,554
0.45,5798,4911,887
0.45,8,0,8
0.45,994,803,191
0.45,8635,7383,1252
0.45,9924,8357,1567
0.45,20014,17137,2877
0.45,1808,1537,271
0.45,9319,7947,1372
0.45,14,0,14
0.45,9,0,9
0.45,5114,4382,732
0.45,9434,7963,1471
0.45,5761,4980,781
0.45,6763,5736,1027
0.45,7987,6717,1270
0.45,9,0,9
0.45,7,0,7
0.45,14520,12326,2194
0.45,671,554,117
0.45,8,0,8
0.45,24175,20846,3329
0.45,7520,6401,1119
0.45,2961,2528,433
0.45,1236,1032,204
0.5,9,0,9
0.5,20104,17634,2470
0.5,8,0,8
0.5,8,0,8
0.5,1304,1101,203
0.5,14980,13173,1807
0.5,8,0,8
0.5,6227,5493,734
0.5,29073,25690,3383
0.5,6762,5955,807
0.5,2324,2034,290
0.5,4263,3693,570
0.5,11143,9824,1319
0.5,10087,8940,1147
0.5,9,0,9
0.5,8,0,8
0.5,9,0,9
0.5,14235,12464,1771
0.5,18410,16210,2200
0.5,8,0,8
0.5,3404,2989,415
0.5,5074,4452,622
0.5,14639,12978,1661
0.5,9,0,9
0.5,9,0,9
0.5,4399,3862,537
0.5,15399,13637,1762
0.5,7,0,7
0.5,12794,11340,1454
0.5,10888,9594,1294
0.5,26064,23026,3038
0.5,25210,22316,2894
0.5,8,0,8
0.5,24014,21229,2785
0.5,3937,3444,493
0.5,9,0,9
0.5,13692,12037,1655
0.5,6139,5407,732
0.5,15,0,15
0.5,3071,2673,398
0.5,10750,9461,1289
0.5,3162,2781,381
0.5,13,0,13
0.5,14091,12398,1693
0.5,11723,10316,1407
0.5,10110,8890,1220
0.5,11204,9880,1324
0.5,8411,7372,1039
0.5,3806,3337,469
0.5,10249,9011,1238
0.5,8,0,8
0.5,2428,2105,323
0.5,2424,2079,345
0.5,14773,13090,1683
0.5,9,0,9
0.5,4224,3656,568
0.5,8,0,8
0.5,18,0,18
0.5,9553,8389,1164
0.5,2248,1932,316
0.5,12629,11166,1463
0.5,11,0,11
0.5,11844,10454,1390
0.5,14,0,14
0.5,9,0,9
0.5,9,0,9
0.5,9,0,9
0.5,6235,5453,782
0.5,14380,12651,1729
0.5,3989,3473,516
0.5,6356,5536,820
0.5,3644,3192,452
0.5,13002,11407,1595
0.5,9,0,9
0.5,14,0,14
0.5,14,0,14
0.5,9,0,9
0.5,10,0,10
0.5,26820,23782,3038
0.5,12905,11378,1527
0.5,611,513,98
0.5,16645,14695,1950
0.5,16,0,16
0.5,2885,2529,356
0.5,17503,15498,2005
0.5,8302,7272,1030
0.5,9592,8478,1114
0.5,13616,12040,1576
0.5,8171,7151,1020
0.5,10,0,10
0.5,21084,18659,2425
0.5,19401,17120,2281
0.5,15,0,15
0.5,10979,9680,1299
0.5,23451,20740,2711
0.5,9,0,9
0.5,19,0,19
0.5,9,0,9
0.5,12,0,12
0.5,1896,1648,248
